,TARGET,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,REG_ADDRESS_PROVINCE,FACT_ADDRESS_PROVINCE,FL_PRESENCE_FL,OWN_AUTO,FAMILY_INCOME,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
14607,0,53,1,Среднее,Не состоял в браке,2,0,1,1,Коми,Коми,1,0,от 10000 до 20000 руб.,15000.0,2,1
14608,0,32,0,Среднее,Состою в браке,2,2,1,0,Курская область,Курская область,1,0,от 10000 до 20000 руб.,10000.0,2,1
14609,0,37,1,Среднее,Гражданский брак,1,1,1,0,Тверская область,Тверская область,1,0,от 20000 до 50000 руб.,30000.0,1,1
14610,0,37,1,Среднее специальное,Не состоял в браке,1,3,1,0,Амурская область,Амурская область,0,0,от 20000 до 50000 руб.,20000.0,4,2
14611,0,41,0,Среднее,Состою в браке,2,0,1,0,Белгородская область,Белгородская область,0,0,от 20000 до 50000 руб.,20000.0,1,1
14612,0,37,0,Среднее,Разведен(а),2,1,1,0,Кемеровская область,Кемеровская область,0,1,от 20000 до 50000 руб.,20000.0,3,2
14613,0,53,1,Среднее,Не состоял в браке,0,0,1,0,Коми,Коми,0,0,от 5000 до 10000 руб.,7000.0,3,3
14614,0,49,1,Среднее,Состою в браке,2,2,1,0,Карелия,Карелия,0,1,от 10000 до 20000 руб.,8500.0,2,1
14615,0,52,0,Среднее,Состою в браке,1,2,1,0,Адыгея,Адыгея,0,1,от 10000 до 20000 руб.,14500.0,3,2
14616,0,37,1,Высшее,Состою в браке,3,3,1,0,Мурманская область,Мурманская область,1,0,от 20000 до 50000 руб.,24000.0,1,1
14617,0,39,0,Среднее специальное,Не состоял в браке,0,0,1,0,Кировская область,Кировская область,1,0,от 5000 до 10000 руб.,8000.0,3,2
14618,0,53,0,Высшее,Состою в браке,3,1,1,0,Кировская область,Кировская область,0,0,от 10000 до 20000 руб.,13000.0,1,1
14619,0,59,1,Среднее,Состою в браке,0,0,1,0,Свердловская область,Свердловская область,0,0,от 10000 до 20000 руб.,10000.0,4,4
14620,0,51,0,Среднее,Состою в браке,2,2,1,0,Адыгея,Адыгея,1,0,от 10000 до 20000 руб.,9000.0,4,2
14621,0,43,1,Среднее,Не состоял в браке,0,0,1,0,Рязанская область,Рязанская область,1,0,от 5000 до 10000 руб.,8000.0,6,6
14622,0,47,1,Среднее,Состою в браке,1,0,1,0,Смоленская область,Смоленская область,0,0,от 20000 до 50000 руб.,10000.0,2,2
14623,0,51,1,Среднее,Состою в браке,5,0,1,0,Белгородская область,Белгородская область,0,0,от 10000 до 20000 руб.,10000.0,5,4
14624,0,40,0,Среднее,Состою в браке,0,0,1,0,Краснодарский край,Краснодарский край,0,0,от 20000 до 50000 руб.,20000.0,3,2
14625,0,43,1,Среднее,Состою в браке,2,2,1,0,Ульяновская область,Ульяновская область,0,0,от 10000 до 20000 руб.,6000.0,1,1
14626,0,29,1,Среднее,Состою в браке,0,0,1,0,Читинская область,Читинская область,0,0,от 10000 до 20000 руб.,13000.0,4,3
14627,0,61,1,Среднее,Состою в браке,0,0,0,1,Краснодарский край,Краснодарский край,1,0,от 10000 до 20000 руб.,6000.0,3,3
14628,0,28,0,Среднее,Не состоял в браке,0,0,1,0,Тверская область,Тверская область,0,1,от 20000 до 50000 руб.,21000.0,3,2
14629,0,50,1,Среднее,Вдовец/Вдова,1,0,1,0,Калужская область,Калужская область,1,0,от 20000 до 50000 руб.,15000.0,2,2
14630,0,25,0,Среднее,Не состоял в браке,0,0,1,0,Вологодская область,Вологодская область,1,0,от 5000 до 10000 руб.,10000.0,2,1
14631,0,53,0,Среднее специальное,Не состоял в браке,0,0,0,1,Свердловская область,Свердловская область,0,0,от 5000 до 10000 руб.,8350.0,1,1
14632,0,48,1,Высшее,Состою в браке,1,0,1,0,Московская область,Московская область,0,0,свыше 50000 руб.,20000.0,1,1
14633,1,22,1,Среднее,Не состоял в браке,0,0,1,0,Ростовская область,Ростовская область,0,0,от 20000 до 50000 руб.,18000.0,2,1
14634,0,24,1,Высшее,Состою в браке,1,1,1,0,Тюменская область,Тюменская область,0,0,свыше 50000 руб.,12000.0,2,1
14635,1,38,1,Среднее,Разведен(а),2,2,1,0,Рязанская область,Рязанская область,0,0,от 10000 до 20000 руб.,18000.0,4,3
14636,0,48,0,Среднее,Состою в браке,0,0,1,0,Астраханская область,Астраханская область,0,0,от 10000 до 20000 руб.,15000.0,2,2
14637,0,50,1,Среднее,Не состоял в браке,0,0,0,1,Ставропольский край,Ставропольский край,0,0,от 20000 до 50000 руб.,14000.0,2,1
14638,1,41,0,Среднее,Не состоял в браке,0,0,1,0,Архангельская область,Архангельская область,1,0,от 5000 до 10000 руб.,9500.0,1,1
14639,0,35,1,Среднее,Разведен(а),1,1,1,0,Саратовская область,Саратовская область,0,0,от 5000 до 10000 руб.,9000.0,1,1
14640,0,30,1,Среднее,Состою в браке,0,0,1,0,Мурманская область,Мурманская область,0,1,свыше 50000 руб.,16000.0,4,3
14641,0,45,0,Среднее,Разведен(а),0,0,1,0,Краснодарский край,Краснодарский край,0,1,от 20000 до 50000 руб.,24000.0,2,2
14642,0,39,1,Среднее,Состою в браке,2,1,1,0,Саратовская область,Саратовская область,0,0,от 10000 до 20000 руб.,4300.0,2,2
14643,0,29,1,Среднее специальное,Состою в браке,1,1,1,0,Санкт-Петербург,Санкт-Петербург,0,0,от 20000 до 50000 руб.,20000.0,1,1
14644,0,27,0,Высшее,Состою в браке,1,1,1,0,Иркутская область,Иркутская область,0,1,от 20000 до 50000 руб.,15000.0,2,1
14645,0,45,1,Высшее,Не состоял в браке,1,1,1,0,Хакасия,Хакасия,1,0,от 20000 до 50000 руб.,20000.0,4,3
14646,0,55,0,Среднее,Состою в браке,3,0,1,0,Белгородская область,Белгородская область,0,0,от 10000 до 20000 руб.,11000.0,1,1
14647,0,25,0,Среднее,Состою в браке,2,0,1,0,Псковская область,Псковская область,0,0,от 20000 до 50000 руб.,16000.0,2,2
14648,0,30,1,Среднее,Состою в браке,1,1,1,0,Новгородская область,Новгородская область,0,0,от 10000 до 20000 руб.,10000.0,3,3
14649,0,25,0,Среднее,Не состоял в браке,0,0,1,0,Вологодская область,Вологодская область,0,0,от 20000 до 50000 руб.,13000.0,3,3
14650,0,51,0,Среднее специальное,Гражданский брак,0,0,0,1,Кировская область,Кировская область,0,0,от 10000 до 20000 руб.,8600.0,1,1
14651,1,52,1,Среднее,Состою в браке,0,0,1,1,Приморский край,Приморский край,1,0,от 20000 до 50000 руб.,25000.0,3,2
14652,0,29,0,Среднее,Не состоял в браке,0,0,1,0,Амурская область,Амурская область,0,0,от 20000 до 50000 руб.,24000.0,2,2
14653,0,40,0,Среднее,Не состоял в браке,1,0,1,0,Воронежская область,Воронежская область,0,1,от 20000 до 50000 руб.,15000.0,3,2
14654,0,31,0,Среднее,Состою в браке,1,1,1,0,Новосибирская область,Новосибирская область,0,0,от 10000 до 20000 руб.,11000.0,2,2
14655,0,37,1,Высшее,Состою в браке,1,1,1,0,Читинская область,Читинская область,0,0,от 20000 до 50000 руб.,20000.0,3,3
14656,0,53,0,Высшее,Состою в браке,2,0,1,0,Адыгея,Адыгея,1,1,от 10000 до 20000 руб.,17000.0,4,3
14657,0,37,0,Высшее,Разведен(а),1,1,1,0,Краснодарский край,Краснодарский край,1,1,от 10000 до 20000 руб.,15000.0,3,3
14658,0,56,1,Среднее специальное,Разведен(а),2,0,0,1,Сахалинская область,Сахалинская область,1,0,от 20000 до 50000 руб.,7300.0,2,1
14659,0,26,0,Среднее,Состою в браке,0,0,1,0,Ростовская область,Ростовская область,0,0,от 10000 до 20000 руб.,12500.0,3,2
14660,0,31,0,Среднее специальное,Разведен(а),0,0,1,0,Иркутская область,Иркутская область,0,0,от 10000 до 20000 руб.,14000.0,1,1
14661,0,54,1,Высшее,Состою в браке,2,0,1,0,Воронежская область,Воронежская область,0,0,от 10000 до 20000 руб.,7500.0,3,3
